LoyaltyCardID,Region,Age,Bikes
27453,North America,43,2
27472,Pacific,65,2
13567,Europe,61,2
14753,North America,39,2
28662,North America,41,2
20822,Pacific,35,2
11741,North America,53,2
17730,Pacific,34,2
25819,Pacific,39,2
12574,Pacific,33,2
19559,Pacific,36,2
26189,Pacific,73,2
24474,Pacific,44,2
12218,Europe,51,2
19959,Pacific,34,2
19556,Pacific,43,2
15036,Pacific,33,2
14538,Europe,51,2
26319,North America,44,2
18309,Pacific,57,2
26094,North America,52,2
25270,Pacific,69,2
16664,Pacific,54,2
12580,Pacific,34,2
21893,Pacific,41,2
15850,North America,40,2
24468,Pacific,47,2
15050,Europe,46,2
11088,North America,55,2
25273,Pacific,69,2
19948,Pacific,37,2
28063,North America,46,2
18254,Pacific,46,2
24177,Pacific,36,2
18248,Pacific,43,2
24889,Pacific,37,2
26204,Pacific,42,2
15365,North America,42,2
11564,Europe,46,2
23592,North America,49,2
15328,North America,64,2
12219,Europe,41,2
19096,Pacific,40,2
19989,North America,36,2
26057,North America,48,2
12934,North America,37,2
16820,North America,61,2
14412,North America,62,2
14660,North America,49,2
16406,Europe,39,2
14803,Europe,48,2
17069,Pacific,38,2
23999,Pacific,34,2
25828,Pacific,37,2
14559,North America,42,2
14757,North America,50,2
13537,Europe,53,2
13511,Europe,71,2
18729,Pacific,53,2
14347,Pacific,71,2
27116,North America,47,2
19290,Europe,43,2
17934,Europe,47,2
24605,Pacific,40,2
16938,Europe,54,2
23106,Pacific,53,2
20851,Europe,37,2
15030,Pacific,32,2
19282,Europe,38,2
19884,North America,56,2
20219,Pacific,43,2
20987,Pacific,35,2
17915,Pacific,35,2
27450,North America,45,2
24505,Pacific,63,2
16269,Europe,47,2
20242,Pacific,81,2
21195,Pacific,45,2
15501,North America,42,2
17975,Europe,39,2
16289,Europe,47,2
21945,Pacific,33,2
19316,Europe,40,2
25228,Pacific,43,2
18461,Pacific,60,2
24903,Pacific,40,2
13905,North America,38,2
27663,North America,47,2
17352,Pacific,70,2
26443,Pacific,41,2
23118,Pacific,51,2
16549,Europe,53,2
16616,Pacific,33,2
17728,Pacific,34,2
25994,North America,35,2
12052,North America,45,2
19904,Europe,57,2
26012,North America,49,2
14662,North America,54,2
13536,Europe,42,2
26445,Pacific,42,2
17900,Europe,70,2
11275,North America,79,2
15800,Pacific,47,2
26138,Pacific,51,2
22906,Pacific,38,2
19965,Pacific,39,2
24274,Pacific,62,2
24386,North America,50,2
27919,North America,40,2
22995,North America,40,2
13249,North America,60,2
11291,North America,46,2
17974,Europe,44,2
12243,Pacific,32,2
15255,North America,34,2
24244,Pacific,66,2
17504,Pacific,53,2
14647,North America,45,2
13492,North America,73,2
14125,Pacific,34,2
25993,North America,40,2
22252,North America,42,2
23413,Pacific,44,2
25986,North America,50,2
14852,North America,34,2
11605,Europe,36,2
18203,Pacific,40,2
26307,North America,43,2
26338,North America,47,2
21969,Pacific,45,2
20835,Europe,53,2
20819,Pacific,34,2
12867,Europe,37,2
18201,Pacific,39,2
14598,North America,43,2
13035,Pacific,62,2
20843,Europe,53,2
13799,Europe,41,2
11340,Europe,71,2
20172,Europe,47,2
13056,North America,37,2
17700,Europe,40,2
17739,Europe,45,2
12276,Europe,42,2
19028,Europe,50,2
21218,Pacific,49,2
21727,North America,39,2
21996,Pacific,51,2
13538,Europe,42,2
18616,North America,50,1
20320,North America,41,1
20291,North America,37,1
28202,Pacific,44,1
20664,North America,44,1
28676,North America,45,1
26976,Europe,34,1
20038,North America,44,1
23960,Europe,37,1
18609,North America,37,1
26892,Europe,37,1
28389,Europe,48,1
27078,North America,42,1
21607,North America,43,1
17388,North America,41,1
19116,North America,38,1
18679,North America,40,1
21527,Europe,58,1
16066,North America,38,1
26363,Europe,45,1
25409,North America,39,1
24685,North America,61,1
22293,North America,49,1
24998,North America,45,1
26734,North America,56,1
27162,Europe,38,1
27746,Pacific,70,1
13472,North America,58,1
20002,North America,42,1
17401,North America,51,1
22524,Europe,50,1
16218,North America,54,1
13027,North America,35,1
23479,North America,44,1
25727,Europe,51,1
19170,North America,49,1
25759,Europe,39,1
21143,North America,40,1
21057,Europe,88,1
16067,North America,38,1
27767,Europe,45,1
22687,Europe,49,1
22099,North America,78,1
18519,North America,42,1
14078,North America,37,1
28772,North America,53,1
28661,North America,36,1
23718,North America,59,1
28424,Europe,36,1
26939,Europe,49,1
20372,North America,53,1
27775,Europe,45,1
24779,North America,41,1
24343,North America,42,1
28923,Pacific,37,1
15556,North America,41,1
20484,North America,71,1
19531,North America,45,1
16976,North America,47,1
21291,North America,44,1
16803,North America,58,1
26038,Europe,33,1
17582,North America,44,1
24427,North America,52,1
25410,North America,39,1
16653,North America,40,1
21439,North America,45,1
29295,Pacific,47,1
25303,Europe,34,1
19402,North America,45,1
24153,Europe,71,1
25199,North America,60,1
23047,North America,77,1
22061,North America,34,1
17667,North America,57,1
26975,Europe,34,1
22685,Europe,33,1
26362,Europe,47,1
17017,North America,50,1
26992,Europe,41,1
22395,Europe,74,1
19546,North America,54,1
18059,North America,52,1
16141,North America,52,1
24340,North America,45,1
16372,North America,44,1
23906,Europe,40,1
27276,North America,44,1
27802,Europe,49,1
18429,North America,60,1
20047,Europe,40,1
25398,North America,41,1
23622,Europe,60,1
28778,North America,52,1
23780,Europe,43,1
17453,North America,47,1
22469,Europe,45,1
25636,Europe,41,1
28765,North America,39,1
20678,North America,36,1
13209,North America,67,1
25380,North America,35,1
18882,North America,71,1
24873,Europe,63,1
27076,North America,41,1
23340,North America,39,1
28181,North America,42,1
25577,Europe,46,1
29155,North America,40,1
28836,North America,41,1
28197,North America,49,1
13377,North America,65,1
29280,North America,51,1
20910,Europe,41,1
23758,Europe,39,1
26235,North America,37,1
25396,North America,42,1
20066,North America,33,1
27120,Europe,37,1
16094,North America,40,1
26858,Europe,47,1
17416,North America,44,1
27766,Europe,35,1
21858,Europe,47,1
19143,North America,47,1
13065,North America,39,1
17524,North America,46,1
24286,North America,37,1
22481,Europe,41,1
22418,Europe,51,1
23902,Europe,34,1
19803,North America,33,1
24990,North America,60,1
22429,Europe,46,1
22470,Europe,45,1
23372,North America,50,1
18596,North America,47,1
19114,North America,43,1
24047,Europe,45,1
26209,Europe,32,1
18236,North America,49,1
26886,Europe,36,1
17677,North America,54,1
29357,Europe,39,1
18080,North America,65,1
29362,Europe,45,1
18589,North America,42,1
23704,North America,67,1
14886,North America,53,1
29407,Europe,36,1
18373,North America,35,1
25366,North America,44,1
27136,Europe,44,1
23369,North America,38,1
26381,Europe,50,1
27259,North America,37,1
22999,North America,44,1
28367,Europe,46,1
20846,Europe,54,1
22323,Europe,41,1
24565,Europe,55,1
27140,Europe,44,1
28734,Europe,33,1
17862,North America,42,1
26895,Europe,34,1
27552,North America,46,1
19400,North America,46,1
22782,North America,62,1
21638,North America,48,1
27711,Pacific,50,1
25600,Europe,44,1
23900,Europe,35,1
20753,North America,51,1
20046,Europe,39,1
18648,North America,58,1
18762,North America,34,1
29154,North America,45,1
25371,North America,35,1
19892,North America,60,1
22899,North America,54,1
18860,North America,52,1
27985,Pacific,42,1
18869,North America,60,1
27423,North America,63,1
27286,North America,42,1
22294,North America,44,1
26949,Europe,43,1
23905,Europe,45,1
23845,North America,43,1
22253,North America,43,1
28222,North America,56,1
27880,Europe,69,1
24810,North America,46,1
23403,North America,55,1
28172,North America,45,1
25767,North America,39,1
21644,North America,48,1
28113,Pacific,61,1
23499,North America,77,1
21061,Europe,40,1
25452,Europe,40,1
25457,Europe,46,1
29364,Europe,47,1
26991,Europe,35,1
20677,North America,41,1
24205,Europe,43,1
25735,Europe,52,1
27719,Pacific,51,1
27183,Europe,36,1
29178,Pacific,43,1
21641,North America,37,1
24200,Europe,37,1
20706,North America,45,1
19999,North America,46,1
19161,North America,49,1
23849,North America,42,1
22459,Europe,44,1
17270,North America,55,1
21922,North America,51,1
27523,North America,39,1
19171,North America,49,1
29374,Europe,47,1
22504,Europe,46,1
18433,North America,74,1
20888,Europe,47,1
15291,North America,36,1
13398,North America,45,1
24345,North America,40,1
18639,North America,38,1
28733,Europe,38,1
28512,Europe,36,1
24801,North America,41,1
29461,Pacific,35,1
27869,Pacific,36,1
28731,Europe,39,1
18788,North America,45,1
27713,Pacific,52,1
16912,North America,73,1
26615,North America,52,1
24958,North America,66,1
20026,North America,48,1
22666,Europe,46,1
17136,North America,66,1
27405,North America,66,1
25598,Europe,42,1
17272,North America,54,1
27513,Pacific,56,1
21271,North America,45,1
18943,North America,55,1
18840,North America,57,1
23926,Europe,48,1
27549,North America,52,1
16373,North America,56,1
19550,North America,49,1
24217,Europe,45,1
24239,North America,34,1
25590,Europe,42,1
28508,Europe,53,1
27084,North America,43,1
24988,North America,62,1
23028,North America,51,1
23189,North America,44,1
21812,North America,61,1
29081,Pacific,58,1
28839,North America,36,1
24325,North America,42,1
25390,North America,38,1
17386,North America,42,1
24852,Europe,67,1
24569,Europe,56,1
26860,Europe,43,1
18435,North America,73,1
25430,North America,38,1
22259,North America,39,1
29069,Pacific,65,1
24831,North America,42,1
28271,North America,57,1
17262,North America,52,1
16673,North America,38,1
15913,North America,60,1
17433,North America,45,1
17654,North America,37,1
27266,North America,38,1
22335,North America,40,1
17861,North America,47,1
29103,Pacific,51,1
18092,North America,64,1
27095,North America,44,1
21590,North America,42,1
17559,North America,58,1
18234,North America,54,1
22479,Europe,46,1
25593,Europe,33,1
19409,North America,53,1
20281,North America,34,1
22302,Europe,39,1
29462,Pacific,33,1
21357,North America,71,1
29355,Europe,44,1
29108,North America,37,1
21062,Europe,34,1
25635,Europe,47,1
29150,North America,51,1
22054,North America,44,1
18233,North America,54,1
24323,North America,43,1
18831,North America,51,1
19408,North America,53,1
17458,North America,53,1
21756,North America,69,1
22153,North America,34,1
16996,North America,48,1
25415,North America,43,1
19705,North America,58,1
20204,North America,48,1
23847,North America,44,1
26814,North America,48,1
24662,North America,65,1
19802,North America,38,1
14874,North America,37,1
24716,Europe,41,1
19124,North America,43,1
16799,North America,64,1
16019,North America,34,1
18954,North America,47,1
15995,North America,60,1
29106,North America,38,1
27467,North America,35,1
22585,Europe,51,1
24044,Europe,44,1
24140,Europe,37,1
22690,Europe,40,1
26207,Europe,54,1
18381,North America,56,1
28484,Pacific,33,1
26352,Europe,44,1
20955,Europe,32,1
27169,Europe,41,1
23265,North America,57,1
17565,North America,42,1
28741,Europe,39,1
24522,North America,39,1
28400,Europe,50,1
22817,Europe,67,1
17594,North America,42,1
27673,North America,59,1
21926,North America,45,1
16127,North America,35,1
24683,North America,56,1
16222,North America,59,1
26944,Europe,37,1
25450,Europe,45,1
22132,North America,75,1
18395,North America,50,1
18414,North America,77,1
21601,North America,39,1
20648,North America,40,1
28370,Europe,45,1
25447,Europe,45,1
28660,North America,41,1
29080,Pacific,63,1
28478,Europe,69,1
16354,North America,38,1
23924,Europe,46,1
18232,North America,43,1
21924,North America,47,1
28541,Europe,39,1
28487,Pacific,34,1
18088,North America,65,1
27297,North America,43,1
20496,North America,69,1
19983,North America,42,1
23707,North America,66,1
22506,Europe,48,1
24060,Europe,40,1
21647,North America,50,1
24446,North America,56,1
27132,Europe,60,1
23161,North America,41,1
12032,North America,33,1
20195,North America,52,1
27946,Europe,58,1
23715,North America,66,1
19117,North America,32,1
22596,Europe,48,1
27531,North America,43,1
20465,North America,50,1
25585,Europe,54,1
21162,North America,43,1
20194,North America,52,1
18857,North America,58,1
16065,North America,43,1
16086,North America,42,1
27577,North America,54,1
16226,North America,59,1
23752,Europe,38,1
21246,North America,34,1
13399,North America,62,1
25281,North America,37,1
23589,North America,40,1
27127,Europe,44,1
22515,Europe,33,1
24690,Europe,33,1
29482,Europe,54,1
28952,Pacific,35,1
26837,Europe,48,1
20495,North America,69,1
23586,North America,40,1
28486,Pacific,34,1
26848,Europe,48,1
23828,North America,41,1
27424,North America,64,1
22290,North America,38,1
29169,North America,54,1
22665,Europe,46,1
22295,North America,45,1
29090,Pacific,60,1
23370,North America,44,1
18638,North America,38,1
23925,Europe,47,1
23739,North America,60,1
29360,Europe,39,1
17543,North America,45,1
22500,Europe,41,1
23173,North America,37,1
23750,Europe,39,1
24753,North America,54,1
20826,Europe,46,1
26948,Europe,42,1
28843,North America,44,1
21265,North America,35,1
28477,Europe,71,1
25702,Europe,71,1
21089,Europe,42,1
25725,Europe,46,1
20045,Europe,39,1
28598,North America,57,1
17499,North America,32,1
17552,North America,65,1
18581,North America,38,1
21156,North America,53,1
18502,North America,38,1
26279,North America,47,1
22896,North America,55,1
24788,North America,42,1
25528,Europe,38,1
24359,North America,49,1
19843,North America,64,1
27265,North America,43,1
22458,Europe,44,1
25611,Europe,38,1
28211,Pacific,44,1
16968,North America,43,1
27774,Europe,41,1
27928,Europe,56,1
21479,North America,65,1
23217,North America,50,1
24329,North America,50,1
15998,North America,75,1
27206,North America,58,1
17497,North America,33,1
23375,North America,50,1
23954,Europe,36,1
25088,North America,46,1
28530,Europe,44,1
18819,North America,44,1
25191,North America,76,1
29256,North America,57,1
18351,North America,41,1
25061,North America,38,1
24103,Europe,48,1
28311,Pacific,46,1
24782,North America,41,1
16763,North America,39,1
26359,Europe,45,1
16995,North America,48,1
21153,North America,46,1
21289,North America,50,1
28685,Europe,37,1
28294,North America,58,1
19021,North America,54,1
27773,Europe,46,1
13145,North America,37,1
18412,North America,58,1
19167,North America,38,1
27948,Europe,54,1
23778,Europe,41,1
27817,Europe,44,1
23986,Europe,67,1
21915,North America,50,1
23170,North America,44,1
20175,Europe,39,1
24189,Europe,53,1
16881,North America,77,1
21388,North America,33,1
16761,North America,40,1
19206,North America,43,1
25464,Europe,47,1
25049,North America,39,1
18437,North America,66,1
24400,North America,48,1
16083,North America,45,1
25059,North America,40,1
17133,North America,66,1
26353,Europe,44,1
22711,Europe,40,1
18868,North America,60,1
29082,Pacific,58,1
27984,Pacific,42,1
25458,Europe,47,1
28417,Europe,45,1
18824,North America,50,1
28177,North America,45,1
25461,Europe,40,1
17858,North America,51,1
22427,Europe,53,1
24056,Europe,45,1
21600,North America,44,1
21411,North America,39,1
27558,North America,53,1
20858,Europe,43,1
24802,North America,42,1
29293,Pacific,45,1
28479,Pacific,32,1
17358,North America,37,1
23135,North America,56,1
29365,Europe,47,1
23168,North America,45,1
27791,Europe,38,1
22653,Europe,47,1
19725,North America,60,1
28153,North America,50,1
21343,North America,69,1
28574,North America,38,1
24421,North America,58,1
21491,North America,57,1
21465,North America,66,1
22620,Europe,44,1
28547,Europe,32,1
27768,Europe,46,1
17022,North America,46,1
22873,North America,51,1
20205,North America,55,1
24308,North America,40,1
16889,North America,53,1
20462,North America,46,1
28134,Pacific,56,1
24785,North America,37,1
26231,Europe,35,1
25286,North America,40,1
19111,North America,41,1
25756,Europe,39,1
18378,North America,51,1
18865,North America,60,1
24447,North America,63,1
13473,North America,59,1
17462,North America,60,1
17576,North America,43,1
20192,North America,45,1
29326,North America,33,1
16914,North America,44,1
22599,Europe,53,1
18460,North America,33,1
17865,North America,52,1
22684,Europe,49,1
27054,North America,53,1
29334,North America,33,1
14108,North America,38,1
27232,North America,42,1
18543,North America,63,1
20076,North America,59,1
23871,North America,42,1
29479,Europe,49,1
21709,North America,49,1
17581,North America,41,1
25391,North America,44,1
27874,Pacific,34,1
28548,Europe,32,1
28831,North America,43,1
28927,Pacific,37,1
20581,Europe,60,1
25498,Europe,49,1
19670,North America,35,1
29135,North America,48,1
25724,Europe,51,1
23818,North America,34,1
18060,North America,53,1
20882,Europe,34,1
29346,Pacific,70,1
22525,Europe,34,1
20191,North America,46,1
23018,North America,42,1
19109,North America,40,1
28212,Pacific,39,1
28375,Europe,40,1
26868,Europe,44,1
24697,Europe,38,1
24819,North America,38,1
25392,North America,43,1
25323,Europe,41,1
16854,North America,38,1
19112,North America,42,1
25394,North America,41,1
25995,North America,52,1
29016,North America,63,1
24011,Europe,46,1
26630,North America,53,1
19534,North America,45,1
29316,Pacific,54,1
20399,North America,70,1
12785,North America,51,1
28849,North America,40,1
28314,Pacific,45,1
28705,Europe,61,1
25364,North America,54,1
24997,North America,59,1
23988,Europe,71,1
23701,North America,67,1
27687,Pacific,49,1
28421,Europe,34,1
29431,Europe,37,1
29208,North America,50,1
19740,North America,72,1
23895,North America,48,1
29163,North America,54,1
12080,North America,66,1
24311,North America,39,1
19142,North America,46,1
26977,Europe,34,1
22885,North America,46,1
21660,North America,49,1
21054,Europe,44,1
23666,North America,64,1
18914,North America,37,1
25096,North America,40,1
29317,Pacific,54,1
23177,North America,40,1
16136,North America,45,1
25525,Europe,37,1
24883,Europe,60,1
29191,Pacific,43,1
27139,Europe,34,1
24388,North America,55,1
25700,Europe,58,1
28040,North America,64,1
20386,North America,73,1
22780,North America,61,1
20436,North America,38,1
20657,North America,43,1
18439,North America,71,1
16850,North America,49,1
22797,Europe,56,1
26817,Europe,39,1
27778,Europe,46,1
24437,North America,48,1
28098,Pacific,66,1
19538,North America,53,1
17042,North America,43,1
23938,Europe,49,1
21486,North America,63,1
18514,North America,56,1
18448,North America,35,1
19159,North America,48,1
24083,Europe,38,1
21475,North America,59,1
18955,North America,51,1
16791,North America,65,1
26938,Europe,54,1
27228,North America,49,1
19743,North America,71,1
23811,North America,48,1
13102,North America,55,1
19986,North America,38,1
23358,North America,33,1
28852,North America,42,1
27599,Pacific,47,1
27134,Europe,61,1
24735,North America,46,1
28223,North America,50,1
29476,Europe,53,1
22062,North America,35,1
16834,North America,79,1
15549,North America,45,1
17477,North America,71,1
18565,North America,43,1
17361,North America,39,1
16366,North America,46,1
25658,Europe,50,1
25421,North America,45,1
28107,Pacific,63,1
27798,Europe,46,1
21253,North America,33,1
22505,Europe,39,1
22448,Europe,38,1
16888,North America,59,1
23492,North America,51,1
27235,North America,54,1
25146,North America,60,1
13394,North America,62,1
17671,North America,56,1
24770,North America,39,1
20661,North America,43,1
29300,Pacific,47,1
19714,North America,47,1
29366,Europe,45,1
27983,Pacific,41,1
20015,North America,43,1
28183,North America,52,1
23156,North America,38,1
22788,North America,60,1
27776,Europe,46,1
18532,North America,70,1
29151,North America,52,1
24425,North America,47,1
22717,North America,42,1
29115,Pacific,56,1
18548,North America,37,1
24526,North America,45,1
27597,Pacific,46,1
22770,North America,63,1
29055,Pacific,62,1
19023,North America,60,1
18654,North America,57,1
17461,North America,58,1
26310,North America,43,1
27557,North America,52,1
22093,North America,57,1
18422,North America,52,1
24760,North America,53,1
27710,Pacific,44,1
22443,Europe,43,1
16896,North America,60,1
23167,North America,44,1
28707,Europe,56,1
17624,North America,50,1
22276,North America,47,1
29062,Pacific,68,1
23210,North America,49,1
27690,Pacific,45,1
13853,North America,39,1
24674,North America,63,1
22319,Europe,41,1
24708,Europe,35,1
25155,North America,37,1
28755,Europe,36,1
17521,North America,38,1
16892,North America,59,1
28695,Europe,42,1
18237,North America,44,1
27090,North America,43,1
18641,North America,37,1
17264,North America,54,1
24135,Europe,37,1
16956,North America,38,1
17167,North America,56,1
26789,North America,34,1
19821,North America,45,1
23883,North America,37,1
28390,Europe,49,1
27260,North America,43,1
26979,Europe,38,1
21605,North America,43,1
17143,North America,59,1
24051,Europe,44,1
25646,Europe,37,1
23932,Europe,49,1
24211,Europe,44,1
25508,Europe,35,1
26867,Europe,49,1
28620,North America,49,1
20193,North America,40,1
27820,Europe,49,1
18399,North America,51,1
21598,North America,38,1
27951,Europe,60,1
12081,North America,61,1
23233,Europe,41,1
23398,North America,53,1
21424,North America,45,1
16150,North America,44,1
24098,Europe,36,1
28438,Europe,36,1
15993,North America,59,1
23211,North America,49,1
28766,North America,32,1
21649,North America,49,1
26984,Europe,39,1
27612,North America,39,1
24711,Europe,41,1
22790,North America,61,1
22758,North America,59,1
16893,North America,59,1
22605,Europe,43,1
28321,Pacific,52,1
17156,North America,47,1
11251,North America,80,1
27949,Europe,60,1
26988,Europe,39,1
24976,North America,63,1
17154,North America,63,1
29299,Pacific,52,1
27226,North America,54,1
16794,North America,66,1
22888,North America,53,1
16997,North America,49,1
23239,North America,38,1
28509,Europe,54,1
27138,Europe,39,1
20463,North America,55,1
29458,Pacific,36,1
27649,North America,57,1
25423,North America,41,1
23399,North America,52,1
26360,Europe,40,1
26997,Europe,35,1
25510,Europe,35,1
23852,North America,42,1
18478,North America,34,1
28988,North America,69,1
19410,North America,54,1
27678,North America,61,1
26825,Europe,41,1
24835,Europe,39,1
24582,Europe,60,1
27614,North America,56,1
23073,North America,72,1
25086,North America,51,1
16804,North America,62,1
23038,North America,57,1
12902,North America,44,1
27786,Europe,48,1
18655,North America,57,1
29145,North America,50,1
17124,North America,59,1
20649,North America,40,1
27554,North America,47,1
20111,North America,54,1
16015,North America,34,1
23721,North America,63,1
23238,North America,37,1
26855,Europe,46,1
24224,North America,33,1
21653,North America,50,1
27252,North America,41,1
22634,Europe,44,1
17548,North America,45,1
16105,North America,48,1
22570,Europe,73,1
16793,North America,65,1
17040,North America,49,1
16668,North America,38,1
20525,North America,58,1
18848,North America,76,1
24707,Europe,40,1
25383,North America,43,1
23125,North America,39,1
24414,North America,50,1
26643,North America,54,1
25606,Europe,60,1
25393,North America,35,1
11144,North America,33,1
18084,North America,65,1
28014,North America,68,1
16126,North America,51,1
23566,North America,34,1
27193,North America,38,1
23940,Europe,50,1
26183,North America,36,1
14900,North America,56,1
28017,North America,67,1
28308,Pacific,44,1
19982,North America,41,1
22137,North America,73,1
27544,North America,51,1
28325,Pacific,51,1
27161,Europe,34,1
18808,North America,57,1
18781,North America,41,1
18792,North America,33,1
28963,Pacific,42,1
17566,North America,43,1
23587,North America,41,1
27986,Pacific,43,1
23328,North America,33,1
27864,Pacific,32,1
20682,North America,43,1
21344,North America,64,1
26854,Europe,47,1
25752,Europe,60,1
24199,Europe,42,1
27175,Europe,40,1
29359,Europe,44,1
28584,North America,58,1
27255,North America,40,1
22225,North America,56,1
22566,Europe,58,1
21126,Europe,37,1
20543,North America,56,1
22631,Europe,44,1
16007,North America,73,1
29455,Pacific,34,1
27861,Pacific,33,1
23338,North America,33,1
23021,North America,49,1
24580,Europe,60,1
26961,Europe,44,1
25443,Europe,44,1
23603,Europe,46,1
27884,Europe,40,1
22633,Europe,44,1
28488,Pacific,35,1
19768,North America,32,1
20434,North America,37,1
22591,Europe,49,1
28643,North America,36,1
16897,North America,55,1
17463,North America,54,1
27159,Europe,33,1
28629,North America,53,1
28962,Pacific,42,1
28701,Europe,38,1
21749,North America,71,1
12017,North America,36,1
20671,North America,37,1
27883,Europe,51,1
16915,North America,39,1
24034,Europe,42,1
19718,North America,58,1
28686,Europe,43,1
21483,North America,63,1
19889,North America,60,1
22044,North America,35,1
15334,North America,62,1
23257,North America,58,1
16004,North America,74,1
23186,North America,40,1
17269,North America,54,1
27846,Europe,50,1
28704,Europe,44,1
28339,North America,34,1
22346,North America,47,1
24734,North America,46,1
13084,North America,38,1
22078,North America,45,1
16755,North America,40,1
15762,North America,38,1
29289,Pacific,43,1
28315,Pacific,50,1
22255,North America,36,1
24689,Europe,39,1
20901,Europe,47,1
21485,North America,47,1
22473,Europe,45,1
20589,Europe,63,1
22307,Europe,34,1
18782,North America,41,1
23630,Europe,57,1
23899,Europe,34,1
28684,Europe,42,1
17474,North America,72,1
17139,North America,65,1
25588,Europe,53,1
18582,North America,44,1
24860,Europe,58,1
27005,Europe,42,1
24114,Europe,40,1
23608,Europe,58,1
24796,North America,43,1
21822,Europe,56,1
25414,North America,42,1
18960,North America,50,1
28491,Europe,52,1
26937,Europe,53,1
18528,North America,50,1
18956,North America,51,1
27060,North America,40,1
27133,Europe,60,1
20200,North America,54,1
27598,Pacific,46,1
24254,North America,34,1
28588,North America,58,1
21596,North America,41,1
21436,North America,45,1
25659,Europe,51,1
13217,North America,61,1
17001,North America,49,1
21830,Europe,57,1
21267,North America,39,1
27088,North America,37,1
27081,North America,43,1
18922,North America,39,1
27064,North America,39,1
17533,North America,74,1
20075,North America,59,1
25728,Europe,52,1
29041,North America,41,1
17596,North America,46,1
22808,Europe,69,1
28524,Europe,43,1
18516,North America,80,1
28954,Pacific,40,1
28507,Europe,53,1
22316,Europe,42,1
22651,Europe,46,1
18392,North America,45,1
21781,North America,65,1
19722,North America,54,1
28690,Europe,43,1
24688,North America,54,1
21597,North America,36,1
16118,North America,50,1
25582,Europe,52,1
18905,North America,33,1
23155,North America,38,1
27777,Europe,46,1
21912,Europe,33,1
24491,North America,32,1
27431,North America,57,1
19865,North America,65,1
17023,North America,47,1
16907,North America,74,1
17404,North America,79,1
23815,North America,53,1
23165,North America,38,1
23176,North America,45,1
25148,North America,55,1
27924,Europe,55,1
19405,North America,47,1
22452,Europe,43,1
27878,Pacific,35,1
22442,Europe,43,1
28207,Pacific,42,1
22301,North America,44,1
22692,Europe,50,1
22164,North America,35,1
19156,North America,49,1
11020,North America,34,1
22444,Europe,44,1
28675,North America,45,1
27589,Pacific,40,1
23220,Europe,39,1
20321,North America,41,1
23395,North America,46,1
21300,North America,40,1
27771,Europe,45,1
22089,North America,52,1
18917,North America,39,1
22642,Europe,35,1
28712,Europe,44,1
24865,Europe,49,1
20545,North America,60,1
23138,North America,55,1
23872,North America,43,1
28355,North America,47,1
18416,North America,52,1
22669,Europe,41,1
17039,North America,55,1
20895,Europe,46,1
26404,Europe,59,1
27309,Europe,57,1
17128,North America,67,1
29156,North America,40,1
19721,North America,60,1
22490,Europe,49,1
28928,Pacific,36,1
25098,North America,52,1
28307,Pacific,50,1
19689,North America,57,1
20674,North America,40,1
25651,Europe,49,1
19146,North America,42,1
24024,Europe,43,1
20003,North America,42,1
29098,Pacific,60,1
27876,Pacific,35,1
21052,Europe,45,1
24066,Europe,40,1
17595,North America,35,1
18553,North America,42,1
19749,North America,34,1
23394,North America,45,1
25552,Europe,72,1
23226,Europe,35,1
25285,North America,40,1
22627,Europe,39,1
22784,North America,55,1
27583,Pacific,43,1
23480,North America,44,1
18783,North America,45,1
25072,North America,48,1
24356,North America,53,1
22266,North America,46,1
29466,Europe,69,1
25681,Europe,38,1
27693,Pacific,45,1
28838,North America,41,1
15530,North America,50,1
27524,North America,38,1
29343,Pacific,73,1
22088,North America,52,1
24026,Europe,42,1
21909,North America,78,1
24808,North America,43,1
16500,North America,38,1
22433,Europe,42,1
18344,North America,37,1
21604,North America,45,1
18091,North America,58,1
28163,North America,45,1
27575,North America,49,1
27517,Pacific,53,1
23908,Europe,40,1
18428,North America,60,1
22615,Europe,44,1
20749,North America,59,1
27550,North America,39,1
17271,North America,44,1
25073,North America,49,1
29132,North America,48,1
19401,North America,45,1
13387,North America,63,1
29308,Pacific,38,1
18120,North America,60,1
27781,Europe,42,1
27764,Europe,34,1
16783,North America,66,1
17424,North America,44,1
20926,Europe,33,1
27275,North America,44,1
28472,Europe,74,1
20744,North America,60,1
24668,North America,65,1
25500,Europe,33,1
22436,Europe,42,1
28116,Pacific,49,1
13391,North America,62,1
16979,North America,46,1
28326,Pacific,43,1
21155,North America,53,1
19535,North America,45,1
27535,North America,49,1
25599,Europe,38,1
25538,Europe,50,1
23339,North America,39,1
29453,Pacific,32,1
29367,Europe,35,1
24702,Europe,39,1
18849,North America,52,1
22522,Europe,40,1
26220,Europe,39,1
26910,Europe,74,1
29095,Pacific,61,1
21817,Europe,55,1
18376,North America,51,1
21275,North America,33,1
21466,North America,67,1
24116,Europe,50,1
20401,North America,71,1
29056,North America,34,1
28044,North America,63,1
16864,North America,51,1
18067,North America,66,1
21434,North America,47,1
25732,Europe,47,1
23612,Europe,69,1
23683,North America,70,1
21700,North America,53,1
25746,Europe,38,1
24700,Europe,40,1
20699,North America,49,1
20304,North America,33,1
26379,Europe,54,1
27119,Europe,37,1
24752,North America,54,1
13720,North America,58,1
24799,North America,43,1
28626,North America,37,1
25403,North America,43,1
23374,North America,50,1
